account_id,user_id,account_type,balance_krw,monthly_contribution_krw,risky_asset_ratio,safe_asset_ratio,cash_ratio,trailing_12m_return_pct,return_period_end,data_kind,source_ids
ACC012412,USR06927,DC,42830000,760000,0.4383038263046397,0.5415397569639959,0.02015641673136434,19.49,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012413,USR06927,PENSION_SAVINGS_FUND,12680000,300000,0.4783390118709604,0.5036922915795693,0.01796869654947029,12.18,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012414,USR06928,IRP,9340000,90000,0.10167996152838335,0.30334970642967785,0.5949703320419388,0.32,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012415,USR06928,PENSION_SAVINGS_FUND,1620000,110000,0.2515955290225501,0.08335315694470036,0.6650513140327495,32.06,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012416,USR06929,DC,9700000,230000,0.22760066407435753,0.6298135347058178,0.14258580121982473,11.21,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012417,USR06930,DC,6830000,700000,0.3700509374424423,0.5229722946027193,0.10697676795483835,3.82,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012418,USR06930,PENSION_SAVINGS_FUND,8950000,250000,0.28653924372974415,0.11487031234189982,0.598590443928356,2.74,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012419,USR06931,DC,6380000,640000,0.11878691767959557,0.7024936310909503,0.17871945122945412,8.38,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012420,USR06932,PENSION_SAVINGS_FUND,690000,210000,0.17305834586049185,0.2622265228739996,0.5647151312655085,25.97,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012421,USR06933,PENSION_SAVINGS_FUND,4460000,320000,0.09741196303772545,0.3607780473614155,0.541809989600859,20.32,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012422,USR06934,DC,47840000,400000,0.10459509532359945,0.6644514563268533,0.23095344834954717,13.35,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012423,USR06935,DC,29320000,750000,0.14923203337810786,0.6145951359678908,0.23617283065400127,0.1,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012424,USR06936,DC,30130000,310000,0.39216589674038516,0.5730157091435605,0.034818394116054384,-0.43,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012425,USR06936,IRP,70210000,210000,0.35991986108451185,0.602700751165784,0.03737938774970415,6.44,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012426,USR06936,PENSION_SAVINGS_FUND,30380000,870000,0.4925886745040196,0.4693679764009118,0.03804334909506864,47.68,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012427,USR06937,IRP,26290000,650000,0.08155476816335094,0.37695221285255165,0.5414930189840974,3.02,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012428,USR06937,PENSION_SAVINGS_FUND,15900000,390000,0.20334340964595998,0.27441602031850476,0.5222405700355353,34.25,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012429,USR06938,IRP,24700000,340000,0.08892487345776755,0.2708012017261221,0.6402739248161103,5.34,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012430,USR06939,IRP,17740000,260000,0.14240008096670217,0.39412077590583855,0.46347914312745925,8.82,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012431,USR06939,PENSION_SAVINGS_FUND,22000000,640000,0.20490686901388536,0.1932232770836595,0.6018698539024552,13.04,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012432,USR06940,DC,27250000,510000,0.11250194403763936,0.7469409430923007,0.14055711287005987,4.6,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012433,USR06940,IRP,2550000,430000,0.4877676540705947,0.36763831453731527,0.1445940313920901,0.07,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012434,USR06941,IRP,15690000,230000,0.4277092005103579,0.5518596362503636,0.020431163239278474,3.25,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012435,USR06941,PENSION_SAVINGS_FUND,7810000,330000,0.5939952629296527,0.3579926222523167,0.04801211481803066,35.17,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012436,USR06942,DC,104340000,750000,0.17299028126459984,0.5582592731275849,0.26875044560781525,5.71,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012437,USR06943,DC,1620000,450000,0.5035994783514836,0.4260854175573151,0.07031510409120137,15.87,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012438,USR06943,IRP,1350000,210000,0.19233700926530323,0.3298881534732903,0.4777748372614065,19.43,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012439,USR06944,PENSION_SAVINGS_FUND,690000,250000,0.09807029036109927,0.24033539180869778,0.661594317830203,3.24,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012440,USR06945,DC,86300000,1140000,0.16956591431194873,0.709235673992457,0.12119841169559417,13.01,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012441,USR06946,DC,225660000,1010000,0.4418473609130032,0.5476286677300916,0.010523971356905318,9.05,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012442,USR06946,PENSION_SAVINGS_FUND,2030000,320000,0.2880326083801515,0.6670375658731807,0.044929825746667866,52.38,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012443,USR06947,DC,39420000,570000,0.4402171807664996,0.545669696103186,0.014113123130314289,5.46,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012444,USR06947,IRP,10600000,1020000,0.5820072395247928,0.3897556059579945,0.028237154517212648,13.56,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012445,USR06947,PENSION_SAVINGS_FUND,3830000,360000,0.5244351217075789,0.454145455942709,0.021419422349712117,35.75,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012446,USR06948,DC,17620000,790000,0.025650308896139822,0.8542025009192346,0.1201471901846256,10.97,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012447,USR06948,PENSION_SAVINGS_FUND,1540000,360000,0.35629498610476884,0.5090879515809443,0.13461706231428683,43.8,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012448,USR06949,IRP,12560000,440000,0.08392952702658693,0.3962748621265344,0.5197956108468786,-2.91,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012449,USR06950,DC,12950000,520000,0.07908384974320912,0.7231990223869196,0.19771712786987133,3.03,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012450,USR06951,DC,138000000,1380000,0.07288375592576266,0.6529998510593877,0.2741163930148496,7.84,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012451,USR06952,IRP,40820000,350000,0.7,0.2800632002729739,0.01993679972702618,6.96,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012452,USR06952,PENSION_SAVINGS_FUND,6130000,280000,0.6555275002885197,0.29859681065435334,0.04587568905712697,37.65,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012453,USR06953,DC,88150000,510000,0.11707770607881551,0.6637256395241908,0.2191966543969937,16.15,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012454,USR06954,DC,20020000,930000,0.25339397502947486,0.4572095386123642,0.2893964863581609,2.15,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012455,USR06955,DC,5650000,380000,0.08067212780156643,0.6409262652369334,0.2784016069615001,2.82,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012456,USR06955,IRP,28640000,240000,0.43960414346386567,0.4142436297147811,0.1461522268213532,13.72,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012457,USR06956,IRP,30420000,110000,0.07082498484432753,0.30402990948750097,0.6251451056681715,15.65,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012458,USR06957,DC,60370000,1370000,0.18800430680291721,0.7064927006843532,0.10550299251272953,1.5,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012459,USR06957,IRP,13370000,150000,0.1341918201440831,0.3337752606103678,0.5320329192455492,5.69,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012460,USR06958,DC,118660000,790000,0.5130504336024817,0.4478659736177763,0.039083592779741994,12.03,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012461,USR06958,PENSION_SAVINGS_FUND,3710000,330000,0.5243232925729456,0.45482091903128363,0.02085578839577073,27.06,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012462,USR06959,DC,15640000,440000,0.056064996022780714,0.8072058438480744,0.13672916012914493,2.63,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012463,USR06959,IRP,57840000,260000,0.5341411853673417,0.32115651033810266,0.14470230429455566,17.6,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012464,USR06960,DC,6070000,990000,0.21481181834908078,0.7357514680327504,0.04943671361816886,15.32,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012465,USR06960,IRP,11350000,210000,0.42240607209718656,0.5674063922579965,0.010187535644816963,10.39,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012466,USR06960,PENSION_SAVINGS_FUND,6650000,190000,0.6927288037836348,0.29629386009479464,0.010977336121570619,18.75,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012467,USR06961,DC,46170000,840000,0.12903514362431123,0.5905817532624243,0.2803831031132644,4.0,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012468,USR06961,IRP,11010000,280000,0.3804534325853257,0.4767175080572589,0.14282905935741538,-1.26,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012469,USR06961,PENSION_SAVINGS_FUND,23390000,330000,0.2392236257628393,0.6484256129914573,0.11235076124570342,27.53,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012470,USR06962,DC,44510000,720000,0.1166986306091182,0.5987865363231056,0.28451483306777614,0.01,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012471,USR06963,PENSION_SAVINGS_FUND,1010000,230000,0.3971495772355727,0.07293451782187288,0.5299159049425545,27.74,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012472,USR06964,DC,35340000,670000,0.5184934936068485,0.4518181275407164,0.02968837885243516,12.69,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012473,USR06964,IRP,4780000,90000,0.6127798254649511,0.37207507555784086,0.015145098977207994,25.73,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012474,USR06964,PENSION_SAVINGS_FUND,4960000,530000,0.5796128979140431,0.4038624947022172,0.016524607383739655,34.39,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012475,USR06965,DC,1570000,490000,0.1572169736147067,0.5608252504520685,0.28195777593322474,-2.32,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012476,USR06966,DC,28210000,250000,0.526931817660674,0.45119177912316216,0.02187640321616386,21.06,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012477,USR06966,IRP,62630000,300000,0.45377432601424594,0.5108772162790968,0.03534845770665728,17.19,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012478,USR06966,PENSION_SAVINGS_FUND,3980000,1070000,0.35345050449637117,0.633626671310471,0.012922824193157868,22.25,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012479,USR06967,IRP,74010000,220000,0.17010670708541992,0.31528633212958024,0.5146069607849999,6.32,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012480,USR06967,PENSION_SAVINGS_FUND,7460000,660000,0.10871090955231981,0.28641910577012997,0.6048699846775503,10.91,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012481,USR06968,DC,36550000,710000,0.21471401902835555,0.6244040794045879,0.1608819015670566,18.54,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012482,USR06969,DC,19300000,480000,0.6348710578926124,0.35108383070646304,0.014045111400924539,9.77,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012483,USR06969,IRP,67130000,530000,0.5994344242045954,0.362491897756699,0.03807367803870567,14.07,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012484,USR06969,PENSION_SAVINGS_FUND,25650000,570000,0.6911250348494647,0.2816867334543385,0.027188231696196774,8.55,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012485,USR06970,IRP,95260000,180000,0.15067422369529912,0.3037279008623468,0.545597875442354,1.02,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012486,USR06970,PENSION_SAVINGS_FUND,10670000,240000,0.1811278638492939,0.18860718554142608,0.63026495060928,3.27,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012487,USR06971,DC,33490000,890000,0.24311270243608832,0.4883832451533623,0.2685040524105494,15.02,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012488,USR06971,PENSION_SAVINGS_FUND,8070000,290000,0.6532097792642356,0.24459495892736366,0.10219526180840072,46.83,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012489,USR06972,DC,27000000,360000,0.06243133203043971,0.7526833984577926,0.18488526951176765,-1.41,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012490,USR06973,PENSION_SAVINGS_FUND,13350000,230000,0.21690002105481573,0.25055299712595835,0.5325469818192259,35.54,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012491,USR06974,DC,160190000,530000,0.009016340692215755,0.7735269534269869,0.2174567058807974,9.99,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012492,USR06975,DC,13450000,570000,0.7,0.2607590534648517,0.03924094653514838,15.88,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012493,USR06975,PENSION_SAVINGS_FUND,20990000,170000,0.7120875079025603,0.25070592327059477,0.037206568826844984,37.71,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012494,USR06976,IRP,21850000,140000,0.10417969539126909,0.40348804621146156,0.4923322583972694,6.78,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012495,USR06976,PENSION_SAVINGS_FUND,14340000,180000,0.08443076004046914,0.25301202222127017,0.6625572177382607,34.57,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012496,USR06977,DC,17020000,500000,0.12200970289880474,0.7212798532856786,0.1567104438155167,17.15,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012497,USR06978,IRP,12490000,340000,0.22579439013434616,0.15391350852393948,0.6202921013417143,12.25,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012498,USR06979,DC,64820000,370000,0.01676224502769441,0.7300616183429098,0.2531761366293957,5.46,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012499,USR06980,DC,17190000,520000,0.7,0.280876949076002,0.019123050923998002,8.94,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012500,USR06980,IRP,760000,120000,0.6661499724536186,0.31790882333468,0.01594120421170136,13.24,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012501,USR06980,PENSION_SAVINGS_FUND,3650000,200000,0.6033687692953517,0.385719504805077,0.010911725899571373,20.02,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012502,USR06981,DC,2550000,840000,0.08283834829041627,0.7661116360626536,0.15105001564693007,4.57,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012503,USR06981,PENSION_SAVINGS_FUND,1600000,530000,0.5969031048918121,0.32686345307913545,0.07623344202905248,38.34,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012504,USR06982,DC,51290000,250000,0.20466386059876365,0.7704980928679261,0.024838046533310253,3.69,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012505,USR06982,IRP,4790000,90000,0.38724562324348794,0.5736875353505154,0.03906684140599658,10.5,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012506,USR06983,DC,86440000,360000,0.07201772388990803,0.7979920751777752,0.12999020093231686,8.04,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012507,USR06983,IRP,8110000,110000,0.36501814904918073,0.572509382542694,0.06247246840812526,12.81,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012508,USR06984,DC,44080000,1730000,0.28522777280992373,0.6692601010581584,0.045512126131917935,12.54,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012509,USR06984,IRP,17160000,140000,0.6546860320792182,0.30054024913134164,0.04477371878944022,14.43,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012510,USR06984,PENSION_SAVINGS_FUND,46060000,220000,0.6428098654399229,0.32288774213320415,0.03430239242687295,37.38,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012511,USR06985,IRP,8090000,330000,0.12983850061729452,0.390659460012998,0.4795020393697075,9.42,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012512,USR06985,PENSION_SAVINGS_FUND,15790000,180000,0.03911662644807028,0.4982052912774764,0.46267808227445334,6.65,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012513,USR06986,DC,11130000,860000,0.3136998118847861,0.6557418977761861,0.030558290339027856,13.26,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012514,USR06986,IRP,2120000,190000,0.38603923545314095,0.587015658688153,0.026945105858706055,11.68,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012515,USR06986,PENSION_SAVINGS_FUND,11070000,280000,0.48479863423716185,0.4660932059892267,0.04910815977361142,12.44,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012516,USR06987,DC,4710000,440000,0.15373084840445692,0.6745878093120209,0.1716813422835222,8.65,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012517,USR06987,IRP,1900000,220000,0.6028495162536089,0.2997204104557484,0.09743007329064267,12.31,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012518,USR06988,DC,65350000,1840000,0.05598640167875374,0.6556442999689243,0.28836929835232206,6.22,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012519,USR06988,PENSION_SAVINGS_FUND,18380000,490000,0.3984882010005183,0.4684990857431248,0.13301271325635688,26.88,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012520,USR06989,DC,1490000,570000,0.10224416038421978,0.6347996560746854,0.26295618354109485,2.5,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012521,USR06990,IRP,1440000,290000,0.11490549580812487,0.22934999291905567,0.6557445112728195,-7.68,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012522,USR06991,IRP,12440000,270000,0.14995813011962839,0.2841846604955385,0.5658572093848331,9.16,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012523,USR06992,DC,15830000,410000,0.22496975809868586,0.7262299606537801,0.04880028124753414,15.63,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012524,USR06992,IRP,9280000,120000,0.44191810504956497,0.5313887210683753,0.02669317388205971,15.2,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012525,USR06993,DC,1680000,340000,0.5513237747946412,0.4055036004764151,0.04317262472894368,16.8,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012526,USR06993,IRP,1120000,80000,0.6975450130021332,0.26007014642494874,0.04238484057291805,11.73,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012527,USR06993,PENSION_SAVINGS_FUND,150000,170000,0.7994419759361869,0.17192267163872565,0.028635352425087426,39.0,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012528,USR06994,IRP,9660000,150000,0.10109160927681955,0.4196190292033402,0.4792893615198402,10.0,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012529,USR06995,DC,45580000,440000,0.26632007435470134,0.5860765223225475,0.14760340332275118,6.83,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012530,USR06995,IRP,25050000,240000,0.16510923272168335,0.3053249619096765,0.5295658053686402,11.96,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012531,USR06996,DC,109470000,520000,0.3848696312026853,0.5796640980491654,0.03546627074814929,6.84,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012532,USR06996,IRP,18570000,190000,0.43121645741577574,0.5373968907973395,0.031386651786884746,15.22,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012533,USR06996,PENSION_SAVINGS_FUND,14830000,240000,0.47664599372902194,0.4987361950489806,0.02461781122199746,31.82,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012534,USR06997,DC,130400000,350000,0.16583285389533575,0.6623139404660915,0.17185320563857276,7.0,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012535,USR06998,DC,99810000,490000,0.16223167724246385,0.5396953041773703,0.29807301858016577,4.63,2025-12-31,MOCK,KIRI_2025_20|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012536,USR06998,IRP,356910000,260000,0.3667234559184749,0.5244368335774625,0.10883971050406266,4.11,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012537,USR06998,PENSION_SAVINGS_FUND,1700000,250000,0.5227891175444702,0.36724952170633385,0.10996136074919591,39.93,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
ACC012538,USR06999,IRP,5630000,130000,0.1552226386090215,0.26132082958328073,0.5834565318076977,8.96,2025-12-31,MOCK,KOSTAT_RETIREMENT_2024|MOEL_FSS_RETIREMENT_2025|ASSUMPTION_V1
ACC012539,USR06999,PENSION_SAVINGS_FUND,10500000,340000,0.2467810582965692,0.25774683120128683,0.4954721105021439,13.46,2025-12-31,MOCK,FSC_FSS_PSA_2025|ASSUMPTION_V1
